LegendsDragon,Aventura,46102,42
WarriorQuest,Simulación,62389,2
QuestLegends,RPG,3054,67
DragonGalaxy,Acción,55453,88
DragonQuest,Aventura,15471,4
GalaxyQuest,Estrategia,20790,27
EmpireGalaxy,RPG,45023,78
EmpireWarrior,Acción,67992,7
LegendsWarrior,Acción,31901,17
GalaxyWarrior,Estrategia,44248,19
GalaxyEmpire,Acción,52350,23
WarriorGalaxy,Aventura,848,55
WarriorWarrior,Aventura,58204,1
LegendsGalaxy,Deportes,32581,12
EmpireEmpire,RPG,489,1
GalaxyEmpire,Estrategia,10462,28
GalaxyQuest,Aventura,15245,90
LegendsGalaxy,Simulación,8104,81
QuestEmpire,Estrategia,36602,80
QuestEmpire,Deportes,38883,28
GalaxyDragon,Simulación,25767,28
QuestGalaxy,Aventura,58618,30
WarriorEmpire,RPG,65449,18
GalaxyWarrior,Aventura,64032,76
QuestDragon,RPG,50205,74
DragonWarrior,RPG,12231,24
QuestEmpire,Acción,33600,51
DragonQuest,Acción,22336,21
LegendsWarrior,Estrategia,18807,37
WarriorWarrior,Estrategia,69656,34
GalaxyLegends,Aventura,35464,36
DragonWarrior,RPG,37375,9
LegendsGalaxy,Aventura,5719,96
EmpireQuest,Aventura,43195,50
DragonQuest,RPG,31398,74
QuestQuest,RPG,11830,76
WarriorDragon,Simulación,52882,58
LegendsLegends,RPG,5398,46
LegendsWarrior,Estrategia,49923,32
GalaxyWarrior,Aventura,59962,75
LegendsQuest,Deportes,28816,76
WarriorEmpire,RPG,63572,25
DragonDragon,Acción,30461,72
LegendsEmpire,RPG,6745,18
LegendsGalaxy,Acción,53654,32
WarriorWarrior,Aventura,67401,28
LegendsWarrior,Deportes,36818,22
DragonGalaxy,Aventura,15341,7
DragonLegends,Deportes,1078,49
LegendsWarrior,Deportes,37140,14
DragonWarrior,Estrategia,30451,96
QuestDragon,Aventura,45614,99
GalaxyEmpire,RPG,18865,80
LegendsQuest,Deportes,42211,23
EmpireDragon,RPG,34022,87
WarriorGalaxy,Simulación,14204,19
DragonGalaxy,Deportes,30306,97
GalaxyWarrior,Acción,57407,95
DragonGalaxy,Aventura,15922,13
WarriorDragon,Aventura,47539,47
WarriorEmpire,Deportes,65890,66
EmpireLegends,RPG,33258,51
WarriorQuest,RPG,49114,69
EmpireQuest,Estrategia,62664,3
QuestWarrior,Acción,52242,87
GalaxyWarrior,RPG,10072,10
WarriorDragon,Acción,37533,60
GalaxyGalaxy,Acción,13690,52
GalaxyEmpire,Aventura,22949,72
DragonWarrior,Aventura,47643,43
LegendsDragon,Deportes,17509,14
LegendsGalaxy,Deportes,59823,57
DragonWarrior,Deportes,57054,85
QuestDragon,Simulación,25474,52
EmpireLegends,Deportes,60176,44
DragonWarrior,Deportes,48082,97
QuestDragon,Deportes,30563,7
EmpireGalaxy,Simulación,46042,43
EmpireDragon,RPG,50,5
GalaxyLegends,Simulación,64398,85
DragonWarrior,Simulación,3364,69
EmpireWarrior,Deportes,60146,80
DragonLegends,RPG,20860,24
GalaxyLegends,Estrategia,43736,98
EmpireGalaxy,Simulación,18124,9
QuestQuest,Deportes,5628,37
DragonEmpire,Deportes,52828,94
DragonEmpire,Estrategia,37163,2
GalaxyDragon,Acción,24810,75
QuestQuest,Acción,12884,61
LegendsGalaxy,Acción,13863,6
GalaxyQuest,Deportes,8388,0
DragonQuest,Aventura,32557,42
EmpireWarrior,Estrategia,42046,95
EmpireDragon,Simulación,63378,56
GalaxyEmpire,Estrategia,53767,45
QuestLegends,Aventura,29182,67
WarriorGalaxy,Deportes,64587,30
LegendsDragon,Simulación,43509,36
DragonEmpire,Deportes,17461,96
EmpireGalaxy,Estrategia,62977,24
EmpireDragon,Deportes,23137,69
WarriorQuest,Estrategia,31156,50
LegendsWarrior,Aventura,52070,75
DragonEmpire,Aventura,69640,16
LegendsWarrior,Deportes,38556,31
LegendsDragon,Estrategia,911,68
WarriorDragon,Simulación,43475,97
GalaxyEmpire,Aventura,59527,25
GalaxyGalaxy,Acción,35736,45
LegendsLegends,Estrategia,16395,30
QuestDragon,Aventura,21422,23
GalaxyQuest,Estrategia,53360,66
EmpireEmpire,Aventura,8972,36
EmpireLegends,Estrategia,6401,46
GalaxyEmpire,Estrategia,64396,33
QuestLegends,RPG,54118,3
LegendsLegends,Acción,60731,86
EmpireQuest,Acción,59120,17
EmpireLegends,RPG,16481,15
EmpireLegends,Deportes,19659,5
GalaxyEmpire,Estrategia,59890,99
LegendsLegends,Deportes,51115,6
LegendsLegends,Deportes,23844,12
QuestEmpire,Simulación,29838,21
QuestLegends,Acción,26384,22
WarriorDragon,Simulación,44499,11
WarriorDragon,Simulación,31014,70
LegendsEmpire,RPG,43463,32
EmpireEmpire,Simulación,12531,92
GalaxyWarrior,Simulación,49475,45
EmpireDragon,Acción,24739,99
LegendsQuest,Simulación,55146,74
LegendsDragon,Simulación,65856,94
LegendsWarrior,RPG,34512,0
WarriorLegends,RPG,68635,76
EmpireGalaxy,Aventura,53602,45
GalaxyGalaxy,Simulación,61303,70
EmpireEmpire,Aventura,64032,22
WarriorGalaxy,Acción,22161,15
GalaxyLegends,Simulación,57362,75
EmpireQuest,Acción,9961,45
LegendsGalaxy,Simulación,61212,0
GalaxyQuest,Estrategia,63176,9
WarriorQuest,Simulación,52536,9
QuestDragon,Aventura,25050,14
DragonQuest,Estrategia,50084,10
DragonLegends,Acción,62425,7
QuestDragon,Deportes,47822,82
GalaxyLegends,Simulación,13213,77
LegendsDragon,Deportes,38406,89
QuestDragon,Deportes,57586,31
DragonDragon,RPG,30629,99
EmpireWarrior,Acción,14711,48
QuestGalaxy,Acción,68664,17
EmpireEmpire,Estrategia,67477,72
DragonWarrior,Simulación,64736,42
EmpireWarrior,Estrategia,65513,45
EmpireDragon,Aventura,20488,36
EmpireDragon,Aventura,21781,15
DragonLegends,Estrategia,67769,2
GalaxyEmpire,Acción,24016,82
QuestEmpire,Acción,9956,51
LegendsGalaxy,Estrategia,8099,84
EmpireWarrior,Estrategia,28068,92
DragonQuest,Estrategia,6359,82
GalaxyDragon,Simulación,15838,25
EmpireQuest,Estrategia,69510,8
EmpireDragon,Aventura,55553,32
WarriorDragon,Deportes,66478,99
QuestGalaxy,Aventura,48841,0
WarriorLegends,Deportes,9741,66
GalaxyWarrior,Deportes,10170,11
DragonEmpire,Simulación,35865,27
QuestQuest,RPG,14841,6
QuestWarrior,Acción,69967,99
EmpireEmpire,Deportes,59007,22
LegendsWarrior,RPG,11897,78
GalaxyGalaxy,Acción,25136,48
WarriorWarrior,Aventura,36087,50
LegendsDragon,RPG,32242,64
GalaxyQuest,Acción,60910,1
WarriorDragon,Estrategia,29712,33
DragonDragon,Estrategia,65091,44
QuestDragon,RPG,5530,48
EmpireQuest,Estrategia,57787,77
LegendsLegends,Simulación,44477,13
DragonQuest,RPG,42938,79
GalaxyEmpire,Aventura,25113,93
WarriorDragon,Acción,56219,1
QuestWarrior,Aventura,8283,67
QuestDragon,Aventura,18734,51
LegendsWarrior,Deportes,17511,10
EmpireEmpire,Aventura,8673,63
LegendsDragon,Deportes,65625,31
WarriorLegends,Aventura,35079,37
WarriorEmpire,Simulación,61188,91
GalaxyQuest,Aventura,48265,74
DragonQuest,Acción,4720,40
QuestWarrior,Estrategia,27890,1
LegendsGalaxy,Estrategia,5101,71
LegendsLegends,RPG,39241,9
EmpireEmpire,Acción,61343,64
QuestEmpire,Acción,33673,45
EmpireEmpire,RPG,30567,31
QuestDragon,Acción,25851,97
QuestGalaxy,Simulación,16504,4
EmpireDragon,Acción,38564,63
LegendsQuest,RPG,66670,4
QuestDragon,Acción,57082,77
QuestDragon,Simulación,62195,41
EmpireGalaxy,Estrategia,34995,63
DragonDragon,Acción,57164,24
QuestGalaxy,Estrategia,68420,42
EmpireEmpire,Deportes,18341,93
DragonDragon,Deportes,5728,35
QuestWarrior,Deportes,19658,39
GalaxyGalaxy,Aventura,49266,55
EmpireLegends,Aventura,54325,6
WarriorWarrior,Acción,68674,29
DragonGalaxy,Simulación,64168,89
QuestWarrior,Deportes,57334,12
DragonLegends,Estrategia,13029,70
EmpireEmpire,Aventura,48775,9
GalaxyDragon,Acción,11586,98
QuestLegends,Acción,5160,90
DragonWarrior,Acción,4842,58
LegendsWarrior,Acción,12182,5
WarriorLegends,RPG,31505,2
QuestDragon,Acción,61021,42
LegendsQuest,Deportes,24386,22
GalaxyLegends,RPG,34133,4
EmpireEmpire,RPG,19105,32
QuestQuest,Aventura,44200,4
WarriorLegends,RPG,24987,15
GalaxyQuest,Aventura,63417,41
DragonDragon,RPG,22117,17
GalaxyGalaxy,Simulación,15766,42
DragonLegends,Aventura,6502,54
LegendsGalaxy,Deportes,65298,98
DragonLegends,Estrategia,1356,6
LegendsGalaxy,Simulación,4390,75
LegendsDragon,Acción,64168,40
QuestLegends,Estrategia,59694,25
WarriorDragon,Aventura,4307,17
QuestQuest,RPG,39408,3
LegendsWarrior,Aventura,20454,33
QuestWarrior,RPG,62539,66
LegendsDragon,Acción,47204,51
LegendsLegends,Aventura,31290,38
GalaxyDragon,Simulación,32702,53
EmpireDragon,RPG,2408,71
GalaxyLegends,Estrategia,2087,46
WarriorWarrior,RPG,24859,49
WarriorLegends,RPG,18886,94
QuestLegends,Simulación,20282,25
GalaxyGalaxy,Simulación,64766,44
QuestWarrior,RPG,20637,88
QuestGalaxy,Simulación,16937,73
QuestLegends,Aventura,11912,94
QuestQuest,RPG,39085,82
LegendsLegends,Aventura,19842,32
LegendsQuest,Simulación,3432,25
DragonQuest,Aventura,2053,72
DragonWarrior,Aventura,6717,92
DragonDragon,Acción,63211,34
EmpireDragon,Simulación,9328,100
QuestWarrior,Deportes,63310,12
EmpireDragon,Acción,59835,79
LegendsQuest,Aventura,63197,38
WarriorQuest,Deportes,49454,1
GalaxyEmpire,Acción,35532,28
DragonDragon,Acción,802,14
LegendsLegends,Deportes,21696,93
GalaxyWarrior,Aventura,20327,34
DragonQuest,Simulación,66131,51
EmpireDragon,Deportes,37794,92
WarriorWarrior,Simulación,67917,98
EmpireLegends,Aventura,27625,32
WarriorEmpire,Estrategia,32458,36
GalaxyLegends,Aventura,53736,9
WarriorGalaxy,Deportes,65670,27
WarriorEmpire,Aventura,34887,81
QuestWarrior,RPG,21895,77
QuestDragon,RPG,23247,85
EmpireGalaxy,Estrategia,54508,84
DragonEmpire,Estrategia,10077,80
QuestDragon,Simulación,65907,50
WarriorWarrior,Simulación,33876,84
WarriorDragon,Aventura,2649,11
QuestLegends,Deportes,59325,20
GalaxyLegends,Acción,66060,88
WarriorEmpire,RPG,37556,57
LegendsGalaxy,Acción,20857,78
DragonDragon,Deportes,56418,58
WarriorEmpire,Simulación,66210,75
LegendsWarrior,Acción,14195,13
LegendsLegends,Acción,34792,52
WarriorLegends,Aventura,57110,22
GalaxyLegends,Acción,57124,86
GalaxyEmpire,Aventura,69754,31
WarriorWarrior,Acción,35323,46
WarriorLegends,RPG,41784,28
DragonQuest,Acción,24140,19
WarriorGalaxy,Simulación,1919,47
LegendsQuest,Aventura,67143,92
QuestQuest,Aventura,59959,71
WarriorGalaxy,Deportes,1804,33
GalaxyDragon,Estrategia,33619,9
LegendsLegends,Aventura,17937,75
DragonQuest,RPG,51827,49
DragonWarrior,Aventura,43301,26
DragonDragon,Simulación,891,83
DragonGalaxy,Estrategia,68279,71
EmpireWarrior,Estrategia,30985,20
DragonLegends,Aventura,32177,43
LegendsWarrior,Acción,68697,84
WarriorEmpire,Estrategia,42989,29
QuestEmpire,Estrategia,46739,3
QuestLegends,Simulación,6141,33
WarriorQuest,Estrategia,38592,81
EmpireGalaxy,Simulación,16932,34
GalaxyEmpire,Estrategia,4955,83
DragonGalaxy,Estrategia,9842,40
EmpireWarrior,RPG,66672,12
WarriorLegends,Aventura,43711,24
DragonQuest,Deportes,2483,53
WarriorGalaxy,RPG,21534,53
QuestQuest,Estrategia,45639,38
LegendsDragon,Acción,49736,82
GalaxyLegends,Acción,52817,61
DragonGalaxy,Estrategia,53460,13
LegendsEmpire,Acción,7832,72
EmpireDragon,RPG,10953,35
QuestGalaxy,Deportes,67273,4
WarriorQuest,Estrategia,10759,38
GalaxyEmpire,Estrategia,3463,79
LegendsDragon,Deportes,42612,85
DragonLegends,Simulación,10683,30
QuestLegends,Acción,10067,73
DragonGalaxy,RPG,36627,48
GalaxyLegends,Acción,67637,48
GalaxyLegends,RPG,2576,12
GalaxyEmpire,RPG,59284,39
GalaxyDragon,Simulación,45889,90
GalaxyEmpire,Simulación,63696,8
LegendsWarrior,Estrategia,40308,100
DragonQuest,Deportes,10201,96
WarriorDragon,Aventura,27162,34
QuestEmpire,Estrategia,59974,46
GalaxyQuest,Aventura,69611,11
DragonQuest,Estrategia,43000,86
DragonDragon,Simulación,36797,86
QuestLegends,Acción,32768,87
QuestWarrior,Acción,63128,58
EmpireDragon,RPG,59330,53
DragonWarrior,RPG,19063,83
DragonQuest,Acción,52054,4
GalaxyEmpire,Aventura,50961,95
WarriorEmpire,Simulación,6924,100
LegendsWarrior,Aventura,35385,85
LegendsLegends,Acción,55049,10
WarriorEmpire,Deportes,48579,25
EmpireWarrior,Deportes,59571,90
QuestDragon,RPG,51708,93
DragonQuest,RPG,47261,33
GalaxyWarrior,Estrategia,24977,12
DragonLegends,Simulación,32777,24
EmpireWarrior,Estrategia,21162,29
GalaxyQuest,Estrategia,63931,77
GalaxyGalaxy,Acción,53873,79
GalaxyDragon,RPG,951,38
GalaxyWarrior,Simulación,11635,84
WarriorLegends,RPG,43731,4
GalaxyLegends,RPG,56681,93
WarriorGalaxy,Acción,12675,3
LegendsEmpire,RPG,51374,11
DragonEmpire,Estrategia,23887,29
WarriorDragon,Acción,14479,97
DragonLegends,Aventura,58124,84
EmpireEmpire,Aventura,42129,81
QuestGalaxy,Deportes,61480,16
WarriorGalaxy,RPG,18748,18
EmpireLegends,Deportes,35551,1
LegendsWarrior,RPG,42988,29
GalaxyDragon,Acción,60996,18
LegendsEmpire,Simulación,27362,81
LegendsWarrior,Deportes,46745,89
GalaxyEmpire,Acción,22522,75
WarriorGalaxy,Simulación,2578,85
WarriorLegends,Acción,25297,35
WarriorGalaxy,RPG,7108,18
QuestLegends,Acción,52562,2
LegendsDragon,Estrategia,15199,94
EmpireDragon,Aventura,57174,83
WarriorGalaxy,RPG,26312,58
DragonEmpire,Aventura,59881,56
EmpireWarrior,Acción,49311,59
WarriorWarrior,Aventura,37888,6
WarriorDragon,RPG,23900,90
WarriorEmpire,RPG,53380,51
EmpireDragon,Simulación,25087,2
LegendsDragon,Deportes,23926,18
LegendsEmpire,Deportes,40941,30
GalaxyQuest,Deportes,5818,87
WarriorQuest,Aventura,5956,96
WarriorQuest,Aventura,47671,49
GalaxyQuest,Acción,12107,4
WarriorEmpire,Estrategia,67113,28
GalaxyWarrior,Deportes,63871,27
LegendsDragon,Aventura,33050,99
LegendsDragon,Acción,42872,90
GalaxyWarrior,Acción,712,20
DragonEmpire,Simulación,6118,85
WarriorGalaxy,Aventura,45132,71
QuestGalaxy,RPG,68838,72
DragonDragon,RPG,67971,25
QuestLegends,Aventura,4723,82
WarriorEmpire,RPG,21475,95
DragonQuest,Estrategia,47176,74
DragonEmpire,RPG,20827,69
WarriorGalaxy,Estrategia,24118,62
WarriorQuest,Simulación,12583,2
LegendsWarrior,Aventura,38484,43
DragonDragon,Aventura,61850,45
EmpireEmpire,Simulación,64658,12
WarriorDragon,Acción,22681,32
EmpireGalaxy,Estrategia,35277,6
WarriorQuest,Estrategia,65643,43
WarriorDragon,Simulación,61623,86
LegendsGalaxy,Aventura,22369,46
EmpireDragon,Estrategia,48853,11
WarriorWarrior,Acción,47072,48
LegendsGalaxy,RPG,14337,94
EmpireLegends,RPG,14654,5
QuestWarrior,Estrategia,46602,15
EmpireLegends,Acción,39312,59
EmpireGalaxy,Estrategia,6237,52
WarriorGalaxy,Deportes,62197,71
DragonLegends,Estrategia,64039,31
QuestDragon,Simulación,9845,86
WarriorDragon,Simulación,11425,15
LegendsLegends,Deportes,44870,51
LegendsWarrior,Deportes,22226,51
GalaxyGalaxy,Estrategia,13453,3
GalaxyEmpire,Deportes,5729,57
EmpireWarrior,Simulación,55997,32
GalaxyEmpire,Aventura,17324,51
EmpireGalaxy,RPG,43478,75
GalaxyDragon,Simulación,37843,71
WarriorDragon,Acción,10057,19
WarriorLegends,Deportes,12867,70
QuestWarrior,Estrategia,54165,57
EmpireQuest,Aventura,43115,99
EmpireGalaxy,Aventura,62501,67
GalaxyLegends,RPG,35404,100
QuestGalaxy,RPG,7800,64
GalaxyWarrior,Aventura,39611,13
DragonLegends,Simulación,56359,67
DragonDragon,Aventura,18166,97
LegendsWarrior,RPG,10613,30
LegendsDragon,Simulación,25490,27
LegendsDragon,Deportes,45067,62
DragonEmpire,Acción,41497,26
GalaxyWarrior,Aventura,42389,60
LegendsQuest,Simulación,24322,39
EmpireGalaxy,Acción,49521,68
GalaxyEmpire,Estrategia,59033,4
DragonEmpire,RPG,8151,55
QuestLegends,Estrategia,20132,21
WarriorWarrior,Acción,21252,24
LegendsGalaxy,Aventura,24944,33
EmpireLegends,Deportes,35288,13
QuestDragon,Aventura,68925,67
EmpireWarrior,Simulación,19794,8
DragonLegends,Acción,5279,43
QuestWarrior,Acción,26991,9
DragonLegends,RPG,59663,76
LegendsGalaxy,Deportes,67419,67
EmpireDragon,Acción,2813,13
EmpireEmpire,RPG,56508,20
LegendsEmpire,Simulación,58918,48
GalaxyGalaxy,Aventura,57940,76
WarriorWarrior,Estrategia,15154,42
EmpireWarrior,RPG,24831,51
LegendsQuest,Estrategia,6180,10
WarriorEmpire,Deportes,16998,67
GalaxyLegends,Acción,7165,30
LegendsEmpire,Estrategia,1293,85
LegendsDragon,Deportes,58321,72
LegendsQuest,Estrategia,58782,65
LegendsEmpire,Simulación,12385,74
QuestDragon,Simulación,15983,38
WarriorGalaxy,Aventura,63189,44
QuestLegends,Acción,36552,25
DragonQuest,Acción,2046,57
QuestEmpire,RPG,65391,45
EmpireWarrior,RPG,2983,23
LegendsQuest,Simulación,64930,63
GalaxyQuest,RPG,67029,57
WarriorLegends,Estrategia,8416,16
LegendsGalaxy,Deportes,61103,15
LegendsDragon,Estrategia,12915,23
LegendsDragon,Simulación,60420,59
LegendsWarrior,Estrategia,30952,16
LegendsWarrior,Estrategia,9219,45
GalaxyWarrior,Estrategia,31287,44
GalaxyEmpire,Aventura,51584,29
DragonEmpire,Simulación,63611,64
DragonDragon,Acción,5930,18
LegendsWarrior,Acción,65478,57
EmpireGalaxy,Acción,22040,35
WarriorWarrior,Estrategia,50155,59
DragonEmpire,Deportes,2081,30
DragonLegends,Acción,12172,44
LegendsDragon,Aventura,5067,10
QuestLegends,Estrategia,57664,89
EmpireWarrior,Simulación,17932,26
DragonLegends,Aventura,55346,86
WarriorQuest,Estrategia,14659,55
LegendsWarrior,RPG,10346,6
DragonLegends,Deportes,60341,98
LegendsGalaxy,Estrategia,27495,63
GalaxyQuest,Aventura,67788,78
QuestEmpire,Acción,40109,4
WarriorLegends,Simulación,53085,77
EmpireEmpire,Simulación,40836,25
DragonWarrior,Acción,40667,100
QuestDragon,Simulación,31596,94
QuestDragon,Aventura,31463,36
DragonLegends,Acción,28465,32
QuestLegends,Estrategia,5419,99
GalaxyWarrior,RPG,21608,53
WarriorEmpire,RPG,60813,93
QuestDragon,RPG,2108,7
EmpireLegends,Aventura,54215,61
GalaxyLegends,Aventura,11422,19
EmpireLegends,Deportes,58494,33
GalaxyGalaxy,Deportes,49369,30
LegendsWarrior,Estrategia,61418,45
EmpireLegends,Simulación,69599,41
GalaxyQuest,Acción,63535,33
GalaxyGalaxy,Aventura,16546,35
QuestLegends,Deportes,6560,29
QuestQuest,Simulación,9312,79
WarriorQuest,RPG,14403,19
GalaxyDragon,Estrategia,30830,5
QuestGalaxy,RPG,20195,81
GalaxyLegends,Acción,23877,94
GalaxyLegends,Estrategia,33260,25
QuestGalaxy,Acción,25855,97
WarriorDragon,Simulación,4749,74
DragonDragon,RPG,52266,82
GalaxyLegends,Aventura,44383,1
GalaxyWarrior,Simulación,30940,91
WarriorLegends,Deportes,17780,4
EmpireWarrior,Acción,25187,41
EmpireWarrior,Estrategia,46493,4
GalaxyDragon,RPG,31023,78
EmpireDragon,Aventura,61267,81
QuestLegends,Estrategia,48727,8
EmpireWarrior,Aventura,30914,8
WarriorWarrior,Aventura,69079,27
WarriorQuest,Deportes,43704,73
LegendsLegends,Estrategia,35298,27
EmpireDragon,Estrategia,37405,43
EmpireLegends,Aventura,5123,81
GalaxyEmpire,Aventura,14182,90
DragonEmpire,Deportes,61183,40
QuestDragon,Deportes,33171,79
QuestDragon,Acción,63366,10
EmpireDragon,Aventura,16917,14
QuestDragon,Deportes,5621,23
DragonWarrior,RPG,16803,70
DragonDragon,Simulación,51315,29
LegendsDragon,Acción,46374,70
DragonLegends,Simulación,5056,85
LegendsEmpire,Acción,48077,66
LegendsQuest,RPG,23529,15
QuestLegends,Acción,64578,59
LegendsGalaxy,Estrategia,16373,24
DragonWarrior,Acción,66444,91
LegendsQuest,RPG,31874,54
WarriorDragon,Aventura,9958,27
QuestLegends,Estrategia,23133,22
LegendsEmpire,Acción,28314,0
GalaxyGalaxy,Acción,20557,53
WarriorWarrior,Aventura,28290,65
EmpireQuest,Simulación,4058,39
LegendsGalaxy,Aventura,66519,19
QuestEmpire,Acción,16297,77
GalaxyQuest,Acción,61673,70
QuestDragon,Simulación,15926,45
DragonGalaxy,Estrategia,37395,19
LegendsQuest,Acción,56297,65
QuestWarrior,Simulación,49070,98
DragonWarrior,Acción,36098,37
LegendsLegends,Estrategia,50896,70
DragonWarrior,Simulación,25733,57
GalaxyDragon,Deportes,15981,88
WarriorEmpire,Deportes,39109,25
GalaxyEmpire,Aventura,10031,45
EmpireLegends,Deportes,6094,37
DragonLegends,RPG,19175,31
WarriorEmpire,Deportes,14834,54
DragonWarrior,RPG,27147,13
EmpireQuest,Acción,49030,55
DragonDragon,Acción,38024,77
EmpireLegends,Deportes,9531,47
LegendsQuest,Aventura,5025,84
WarriorLegends,Acción,64707,37
WarriorWarrior,Estrategia,63758,1
DragonEmpire,Estrategia,16562,66
EmpireEmpire,Aventura,32026,4
WarriorEmpire,Acción,14772,88
LegendsGalaxy,Acción,24295,68
WarriorWarrior,RPG,28622,52
EmpireWarrior,Deportes,14524,86
WarriorQuest,Simulación,51644,79
QuestWarrior,RPG,59515,29
DragonQuest,Deportes,10137,23
DragonGalaxy,Estrategia,62705,4
GalaxyDragon,Acción,50976,77
GalaxyEmpire,Acción,59935,100
LegendsWarrior,Deportes,14360,59
WarriorWarrior,RPG,61312,48
WarriorLegends,Acción,17312,92
WarriorWarrior,Deportes,53771,20
LegendsQuest,Simulación,59779,93
WarriorWarrior,Aventura,26248,57
QuestDragon,Deportes,43396,23
DragonWarrior,Estrategia,23995,33
LegendsGalaxy,Estrategia,69417,46
DragonGalaxy,Deportes,41172,6
DragonDragon,Estrategia,49729,7
EmpireDragon,Simulación,27293,17
QuestEmpire,Estrategia,7060,21
LegendsEmpire,Acción,2465,15
GalaxyEmpire,Deportes,32194,9
GalaxyEmpire,Aventura,6919,51
QuestDragon,Estrategia,59818,46
WarriorQuest,Estrategia,45537,18
EmpireEmpire,RPG,5355,72
EmpireGalaxy,Deportes,31784,20
QuestDragon,RPG,1862,33
GalaxyGalaxy,Aventura,46304,20
WarriorWarrior,RPG,37905,74
GalaxyGalaxy,Aventura,13301,31
QuestWarrior,Deportes,15910,15
QuestEmpire,Simulación,27441,100
DragonQuest,Acción,6153,49
EmpireDragon,RPG,7123,72
WarriorEmpire,RPG,10447,92
QuestQuest,Acción,3608,90
LegendsEmpire,Simulación,30540,83
DragonWarrior,Estrategia,69984,47
WarriorEmpire,RPG,57555,77
DragonWarrior,Deportes,32267,89
QuestWarrior,Simulación,31216,75
WarriorGalaxy,Deportes,15796,23
QuestWarrior,Simulación,29660,82
LegendsWarrior,Deportes,42773,87
WarriorGalaxy,Estrategia,43032,56
DragonWarrior,Deportes,5636,58
QuestEmpire,Aventura,10218,53
GalaxyWarrior,Simulación,58113,16
WarriorWarrior,Aventura,31225,29
LegendsLegends,Estrategia,51525,93
QuestLegends,RPG,41493,57
WarriorWarrior,Acción,62092,86
GalaxyLegends,RPG,52573,97
GalaxyQuest,Estrategia,1760,69
DragonLegends,RPG,38250,57
GalaxyWarrior,Aventura,28219,34
DragonDragon,RPG,44047,34
QuestLegends,Deportes,40401,25
GalaxyEmpire,Simulación,56307,33
LegendsEmpire,Simulación,45725,47
QuestDragon,Estrategia,8674,12
GalaxyQuest,Estrategia,34003,68
WarriorEmpire,RPG,12381,33
EmpireWarrior,Simulación,9666,5
DragonLegends,Estrategia,25030,50
LegendsEmpire,RPG,2470,30
DragonEmpire,Estrategia,68813,8
LegendsEmpire,Estrategia,34096,73
EmpireEmpire,RPG,13296,40
GalaxyEmpire,Acción,11542,9
GalaxyEmpire,Acción,65785,3
EmpireWarrior,RPG,343,51
GalaxyLegends,RPG,30026,38
DragonGalaxy,Acción,23892,83
DragonWarrior,Estrategia,51344,50
LegendsQuest,Acción,22298,10
GalaxyQuest,Simulación,19588,51
LegendsWarrior,Aventura,56145,80
EmpireQuest,RPG,30717,28
QuestWarrior,Acción,59965,59
GalaxyQuest,Deportes,26449,19
DragonWarrior,Aventura,48076,36
LegendsLegends,Simulación,62806,70
DragonGalaxy,Simulación,14538,59
EmpireWarrior,Deportes,33910,70
GalaxyQuest,RPG,25862,67
GalaxyWarrior,Estrategia,32499,14
EmpireGalaxy,RPG,38050,34
GalaxyEmpire,Simulación,55025,41
DragonWarrior,Estrategia,8303,92
DragonLegends,Acción,40240,9
DragonLegends,Estrategia,5899,80
DragonDragon,RPG,31568,83
WarriorGalaxy,Aventura,62352,29
WarriorLegends,RPG,64024,20
QuestEmpire,Deportes,28088,96
WarriorGalaxy,RPG,43884,22
WarriorQuest,Estrategia,69297,65
LegendsWarrior,RPG,63240,6
DragonQuest,Estrategia,28683,25
WarriorEmpire,Estrategia,48728,1
WarriorGalaxy,Aventura,19387,47
WarriorGalaxy,Deportes,19120,21
QuestGalaxy,Deportes,2796,38
WarriorQuest,RPG,28729,21
EmpireDragon,Aventura,61834,83
WarriorDragon,Estrategia,54644,21
LegendsGalaxy,RPG,51488,8
GalaxyEmpire,RPG,31480,36
GalaxyLegends,RPG,39740,71
DragonEmpire,Estrategia,53825,29
EmpireEmpire,RPG,56678,98
WarriorWarrior,Estrategia,11693,59
DragonGalaxy,Acción,44223,64
GalaxyDragon,Acción,29536,34
QuestEmpire,Aventura,35628,51
EmpireDragon,RPG,8604,89
QuestDragon,Aventura,9492,81
WarriorQuest,Deportes,60523,48
EmpireEmpire,RPG,66543,90
GalaxyWarrior,Acción,57477,9
GalaxyGalaxy,Simulación,34461,57
QuestWarrior,Aventura,32821,16
LegendsGalaxy,Simulación,2366,77
LegendsQuest,Deportes,59281,66
WarriorGalaxy,Deportes,35412,29
LegendsDragon,Aventura,31708,13
DragonQuest,Estrategia,16444,99
DragonQuest,Simulación,58986,84
DragonQuest,Aventura,23202,35
EmpireEmpire,Estrategia,60193,16
QuestWarrior,Aventura,49589,98
DragonDragon,Estrategia,34139,55
DragonLegends,Simulación,63597,23
WarriorWarrior,Aventura,5904,68
LegendsQuest,Aventura,61238,14
GalaxyEmpire,Estrategia,45398,15
DragonDragon,Aventura,56239,17
WarriorLegends,RPG,59669,67
EmpireEmpire,Acción,39953,31
GalaxyEmpire,Estrategia,11805,98
GalaxyQuest,Estrategia,17996,45
WarriorEmpire,Deportes,48511,27
DragonDragon,Aventura,44168,81
LegendsGalaxy,Simulación,9044,56
EmpireLegends,Deportes,21043,12
